
id,Title,Content,Excerpt,Date,"Post Type",Permalink,URL,Title,Caption,Description,"Alt Text",URL,Speelplektype,Landen,Plaatsen,Speeltoestellen,Faciliteiten,Leeftijden,Parkeren,Toegankelijkheid,Ambassadeurs,average_rating,x_coordinaat,y_coordinaat,galerij,_wp_attached_file,_wp_attachment_metadata,_wpml_media_duplicate,_wpml_media_featured,favoriet,Status,Author,Slug,Format,Template,Parent,"Parent Slug",Order,"Comment Status","Ping Status","Samenspeelplek Enquete","Test enquete monique"
31846,"Binnenspeeltuin Monkey Town Groningen","<h2>Veilig binnen spelen in Groningen kan bij binnenspeeltuin Monkey Town Groningen!</h2>
<h4>Binnenspeeluin</h4>
Binnenspeeltuin <b>Monkey Town Groningen</b> is een heerlijke plek om te spelen voor kinderen van 0 tot 12 jaar. Het is een grote <b>indoor speeltuin </b>welke kinderen de gelegenheid biedt lekker te klimmen, klauteren, door tunnels kruipen, van diverse glijbanen af te glijden, met super Lego blokken te spelen en om heerlijk te ravotten in de ballenbak. Verder is het een fijne plek om lekker te springen op trampolines.
<h4>Peutergedeelte</h4>
<div>Speciaal voor de allerkleinsten is er bij Monkey Town Groningen een grote peuterhoek aanwezig, speciaal voor de allerkleinsten. Zo hebben ouders extra overzichtelijk overzicht op kinderen tot 4 jaar.</div>
<h4>Entree prijzen, korting acties en openingstijden</h4>
43897,"Zilverlaan 85",,,2016-04-20,speelplek,http://playadvisor.b3p.nl/speelplek/openbare-speeltuin/zilverlaan-85/,http://playadvisor.b3p.nl/wp-content/uploads/2016/04/001-708.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/006-220.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/006-220.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/007-143.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/007-143.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/005-301.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/005-301.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/004-367.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/004-367.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/003-445.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/003-445.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/002-506.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/002-506.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/001-708.jpg,001.jpg|006.jpg|006.jpg|007.jpg|007.jpg|005.jpg|005.jpg|004.jpg|004.jpg|003.jpg|003.jpg|002.jpg|002.jpg|001.jpg,|||||||||||||,|||||||||||||,|||||||||||||,,"Speeltuinen>Openbare speeltuin",Nederland,Groningen,,,,,,,0,6.53397417068,53.221408844,"a:7:{i:0;a:2:{s:13:""attachment_id"";i:43158;s:3:""url"";s:68:""https://playadvisor.co/wp-content/uploads/2016/04/zilverlaan85-0.jpg"";}i:1;a:2:{s:13:""attachment_id"";i:43160;s:3:""url"";s:68:""https://playadvisor.co/wp-content/uploads/2016/04/zilverlaan85-1.jpg"";}i:2;a:2:{s:13:""attachment_id"";i:43162;s:3:""url"";s:68:""https://playadvisor.co/wp-content/uploads/2016/04/zilverlaan85-2.jpg"";}i:3;a:2:{s:13:""attachment_id"";i:43164;s:3:""url"";s:68:""https://playadvisor.co/wp-content/uploads/2016/04/zilverlaan85-3.jpg"";}i:4;a:2:{s:13:""attachment_id"";i:43166;s:3:""url"";s:68:""https://playadvisor.co/wp-content/uploads/2016/04/zilverlaan85-4.jpg"";}i:5;a:2:{s:13:""attachment_id"";i:43168;s:3:""url"";s:68:""https://playadvisor.co/wp-content/uploads/2016/04/zilverlaan85-5.jpg"";}i:6;a:2:{s:13:""attachment_id"";i:43170;s:3:""url"";s:68:""https://playadvisor.co/wp-content/uploads/2016/04/zilverlaan85-6.jpg"";}}",,,,,,publish,1,zilverlaan-85,,,0,0,0,open,open,,
43912,"Zilverlaan 55",,,2016-04-20,speelplek,http://playadvisor.b3p.nl/speelplek/openbare-speeltuin/zilverlaan-55/,http://playadvisor.b3p.nl/wp-content/uploads/2016/04/001-709.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/008-108.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/008-108.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/006-221.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/006-221.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/007-144.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/007-144.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/005-302.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/005-302.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/004-368.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/004-368.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/003-446.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/003-446.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/002-507.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/002-507.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/001-709.jpg,001.jpg|008.jpg|008.jpg|006.jpg|006.jpg|007.jpg|007.jpg|005.jpg|005.jpg|004.jpg|004.jpg|003.jpg|003.jpg|002.jpg|002.jpg|001.jpg,|||||||||||||||,|||||||||||||||,|||||||||||||||,,"Speeltuinen>Openbare speeltuin",Nederland,Groningen,,,,,,,0,6.53594732285,53.2217636108,"a:8:{i:0;a:2:{s:13:""attachment_id"";i:43172;s:3:""url"";s:68:""https://playadvisor.co/wp-content/uploads/2016/04/zilverlaan55-0.jpg"";}i:1;a:2:{s:13:""attachment_id"";i:43174;s:3:""url"";s:68:""https://playadvisor.co/wp-content/uploads/2016/04/zilverlaan55-1.jpg"";}i:2;a:2:{s:13:""attachment_id"";i:43176;s:3:""url"";s:68:""https://playadvisor.co/wp-content/uploads/2016/04/zilverlaan55-2.jpg"";}i:3;a:2:{s:13:""attachment_id"";i:43178;s:3:""url"";s:68:""https://playadvisor.co/wp-content/uploads/2016/04/zilverlaan55-3.jpg"";}i:4;a:2:{s:13:""attachment_id"";i:43180;s:3:""url"";s:68:""https://playadvisor.co/wp-content/uploads/2016/04/zilverlaan55-4.jpg"";}i:5;a:2:{s:13:""attachment_id"";i:43182;s:3:""url"";s:68:""https://playadvisor.co/wp-content/uploads/2016/04/zilverlaan55-5.jpg"";}i:6;a:2:{s:13:""attachment_id"";i:43184;s:3:""url"";s:68:""https://playadvisor.co/wp-content/uploads/2016/04/zilverlaan55-6.jpg"";}i:7;a:2:{s:13:""attachment_id"";i:43186;s:3:""url"";s:68:""https://playadvisor.co/wp-content/uploads/2016/04/zilverlaan55-7.jpg"";}}",,,,,,publish,1,zilverlaan-55,,,0,0,0,open,open,,
43929,"Zilverlaan 199",,,2016-04-20,speelplek,http://playadvisor.b3p.nl/speelplek/openbare-speeltuin/zilverlaan-199/,http://playadvisor.b3p.nl/wp-content/uploads/2016/04/001-710.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/008-109.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/008-109.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/007-145.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/007-145.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/005-303.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/005-303.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/006-222.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/006-222.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/004-369.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/004-369.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/003-447.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/003-447.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/002-508.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/002-508.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/001-710.jpg,001.jpg|008.jpg|008.jpg|007.jpg|007.jpg|005.jpg|005.jpg|006.jpg|006.jpg|004.jpg|004.jpg|003.jpg|003.jpg|002.jpg|002.jpg|001.jpg,|||||||||||||||,|||||||||||||||,|||||||||||||||,,"Speeltuinen>Openbare speeltuin",Nederland,Groningen,,,,,,,0,6.53233194351,53.2211112976,"a:8:{i:0;a:2:{s:13:""attachment_id"";i:43188;s:3:""url"";s:69:""https://playadvisor.co/wp-content/uploads/2016/04/zilverlaan199-0.jpg"";}i:1;a:2:{s:13:""attachment_id"";i:43190;s:3:""url"";s:69:""https://playadvisor.co/wp-content/uploads/2016/04/zilverlaan199-1.jpg"";}i:2;a:2:{s:13:""attachment_id"";i:43192;s:3:""url"";s:69:""https://playadvisor.co/wp-content/uploads/2016/04/zilverlaan199-2.jpg"";}i:3;a:2:{s:13:""attachment_id"";i:43194;s:3:""url"";s:69:""https://playadvisor.co/wp-content/uploads/2016/04/zilverlaan199-3.jpg"";}i:4;a:2:{s:13:""attachment_id"";i:43196;s:3:""url"";s:69:""https://playadvisor.co/wp-content/uploads/2016/04/zilverlaan199-4.jpg"";}i:5;a:2:{s:13:""attachment_id"";i:43198;s:3:""url"";s:69:""https://playadvisor.co/wp-content/uploads/2016/04/zilverlaan199-5.jpg"";}i:6;a:2:{s:13:""attachment_id"";i:43200;s:3:""url"";s:69:""https://playadvisor.co/wp-content/uploads/2016/04/zilverlaan199-6.jpg"";}i:7;a:2:{s:13:""attachment_id"";i:43202;s:3:""url"";s:69:""https://playadvisor.co/wp-content/uploads/2016/04/zilverlaan199-7.jpg"";}}",,,,,,publish,1,zilverlaan-199,,,0,0,0,open,open,,
43946,"Zijlsterried 29",,,2016-04-20,speelplek,http://playadvisor.b3p.nl/speelplek/openbare-speeltuin/zijlsterried-29/,http://playadvisor.b3p.nl/wp-content/uploads/2016/04/001-711.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/004-370.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/004-370.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/003-448.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/003-448.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/002-509.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/002-509.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/001-711.jpg,001.jpg|004.jpg|004.jpg|003.jpg|003.jpg|002.jpg|002.jpg|001.jpg,|||||||,|||||||,|||||||,,"Speeltuinen>Openbare speeltuin",Nederland,Groningen,,,,,,,0,6.52441692352,53.2393417358,"a:4:{i:0;a:2:{s:13:""attachment_id"";i:43204;s:3:""url"";s:70:""https://playadvisor.co/wp-content/uploads/2016/04/zijlsterried29-0.jpg"";}i:1;a:2:{s:13:""attachment_id"";i:43206;s:3:""url"";s:70:""https://playadvisor.co/wp-content/uploads/2016/04/zijlsterried29-1.jpg"";}i:2;a:2:{s:13:""attachment_id"";i:43208;s:3:""url"";s:70:""https://playadvisor.co/wp-content/uploads/2016/04/zijlsterried29-2.jpg"";}i:3;a:2:{s:13:""attachment_id"";i:43210;s:3:""url"";s:70:""https://playadvisor.co/wp-content/uploads/2016/04/zijlsterried29-3.jpg"";}}",,,,,,publish,1,zijlsterried-29,,,0,0,0,open,open,,
43955,"Zandsteenlaan 31",,,2016-04-20,speelplek,http://playadvisor.b3p.nl/speelplek/openbare-speeltuin/zandsteenlaan-31/,http://playadvisor.b3p.nl/wp-content/uploads/2016/04/001-712.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/005-304.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/005-304.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/004-371.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/004-371.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/003-449.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/003-449.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/002-510.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/002-510.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/001-712.jpg,001.jpg|005.jpg|005.jpg|004.jpg|004.jpg|003.jpg|003.jpg|002.jpg|002.jpg|001.jpg,|||||||||,|||||||||,|||||||||,,"Speeltuinen>Openbare speeltuin",Nederland,Groningen,,,,,,,0,6.52708482742,53.2202415466,"a:5:{i:0;a:2:{s:13:""attachment_id"";i:43212;s:3:""url"";s:71:""https://playadvisor.co/wp-content/uploads/2016/04/zandsteenlaan31-0.jpg"";}i:1;a:2:{s:13:""attachment_id"";i:43214;s:3:""url"";s:71:""https://playadvisor.co/wp-content/uploads/2016/04/zandsteenlaan31-1.jpg"";}i:2;a:2:{s:13:""attachment_id"";i:43216;s:3:""url"";s:71:""https://playadvisor.co/wp-content/uploads/2016/04/zandsteenlaan31-2.jpg"";}i:3;a:2:{s:13:""attachment_id"";i:43218;s:3:""url"";s:71:""https://playadvisor.co/wp-content/uploads/2016/04/zandsteenlaan31-3.jpg"";}i:4;a:2:{s:13:""attachment_id"";i:43220;s:3:""url"";s:71:""https://playadvisor.co/wp-content/uploads/2016/04/zandsteenlaan31-4.jpg"";}}",,,,,,publish,1,zandsteenlaan-31,,,0,0,0,open,open,,
43966,"Zandsteenlaan 149",,,2016-04-20,speelplek,http://playadvisor.b3p.nl/speelplek/openbare-speeltuin/zandsteenlaan-149/,http://playadvisor.b3p.nl/wp-content/uploads/2016/04/001-713.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/008-110.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/008-110.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/007-146.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/007-146.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/005-305.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/005-305.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/006-223.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/006-223.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/004-372.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/004-372.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/003-450.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/003-450.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/002-511.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/002-511.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/001-713.jpg,001.jpg|008.jpg|008.jpg|007.jpg|007.jpg|005.jpg|005.jpg|006.jpg|006.jpg|004.jpg|004.jpg|003.jpg|003.jpg|002.jpg|002.jpg|001.jpg,|||||||||||||||,|||||||||||||||,|||||||||||||||,,"Speeltuinen>Openbare speeltuin",Nederland,Groningen,,,,,,,0,6.52545976639,53.2199287415,"a:8:{i:0;a:2:{s:13:""attachment_id"";i:43222;s:3:""url"";s:72:""https://playadvisor.co/wp-content/uploads/2016/04/zandsteenlaan149-0.jpg"";}i:1;a:2:{s:13:""attachment_id"";i:43224;s:3:""url"";s:72:""https://playadvisor.co/wp-content/uploads/2016/04/zandsteenlaan149-1.jpg"";}i:2;a:2:{s:13:""attachment_id"";i:43226;s:3:""url"";s:72:""https://playadvisor.co/wp-content/uploads/2016/04/zandsteenlaan149-2.jpg"";}i:3;a:2:{s:13:""attachment_id"";i:43228;s:3:""url"";s:72:""https://playadvisor.co/wp-content/uploads/2016/04/zandsteenlaan149-3.jpg"";}i:4;a:2:{s:13:""attachment_id"";i:43230;s:3:""url"";s:72:""https://playadvisor.co/wp-content/uploads/2016/04/zandsteenlaan149-4.jpg"";}i:5;a:2:{s:13:""attachment_id"";i:43232;s:3:""url"";s:72:""https://playadvisor.co/wp-content/uploads/2016/04/zandsteenlaan149-5.jpg"";}i:6;a:2:{s:13:""attachment_id"";i:43234;s:3:""url"";s:72:""https://playadvisor.co/wp-content/uploads/2016/04/zandsteenlaan149-6.jpg"";}i:7;a:2:{s:13:""attachment_id"";i:43236;s:3:""url"";s:72:""https://playadvisor.co/wp-content/uploads/2016/04/zandsteenlaan149-7.jpg"";}}",,,,,,publish,1,zandsteenlaan-149,,,0,0,0,open,open,,
43983,"Zandsteenlaan 101",,,2016-04-20,speelplek,http://playadvisor.b3p.nl/speelplek/openbare-speeltuin/zandsteenlaan-101/,http://playadvisor.b3p.nl/wp-content/uploads/2016/04/001-714.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/004-373.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/004-373.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/003-451.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/003-451.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/002-512.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/002-512.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/001-714.jpg,001.jpg|004.jpg|004.jpg|003.jpg|003.jpg|002.jpg|002.jpg|001.jpg,|||||||,|||||||,|||||||,,"Speeltuinen>Openbare speeltuin",Nederland,Groningen,,,,,,,0,6.52619123459,53.2201004028,"a:4:{i:0;a:2:{s:13:""attachment_id"";i:43238;s:3:""url"";s:72:""https://playadvisor.co/wp-content/uploads/2016/04/zandsteenlaan101-0.jpg"";}i:1;a:2:{s:13:""attachment_id"";i:43240;s:3:""url"";s:72:""https://playadvisor.co/wp-content/uploads/2016/04/zandsteenlaan101-1.jpg"";}i:2;a:2:{s:13:""attachment_id"";i:43242;s:3:""url"";s:72:""https://playadvisor.co/wp-content/uploads/2016/04/zandsteenlaan101-2.jpg"";}i:3;a:2:{s:13:""attachment_id"";i:43244;s:3:""url"";s:72:""https://playadvisor.co/wp-content/uploads/2016/04/zandsteenlaan101-3.jpg"";}}",,,,,,publish,1,zandsteenlaan-101,,,0,0,0,open,open,,
43992,"Zaanstraat groenstrook.",,,2016-04-20,speelplek,http://playadvisor.b3p.nl/speelplek/openbare-speeltuin/zaanstraat-groenstrook/,http://playadvisor.b3p.nl/wp-content/uploads/2016/04/001-715.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/006-224.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/006-224.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/004-374.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/004-374.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/005-306.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/005-306.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/003-452.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/003-452.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/002-513.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/002-513.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/001-715.jpg,001.jpg|006.jpg|006.jpg|004.jpg|004.jpg|005.jpg|005.jpg|003.jpg|003.jpg|002.jpg|002.jpg|001.jpg,|||||||||||,|||||||||||,|||||||||||,,"Speeltuinen>Openbare speeltuin",Nederland,Groningen,,,,,,,0,6.56313610077,53.2081108093,"a:6:{i:0;a:2:{s:13:""attachment_id"";i:43246;s:3:""url"";s:78:""https://playadvisor.co/wp-content/uploads/2016/04/zaanstraatgroenstrook.-0.jpg"";}i:1;a:2:{s:13:""attachment_id"";i:43248;s:3:""url"";s:78:""https://playadvisor.co/wp-content/uploads/2016/04/zaanstraatgroenstrook.-1.jpg"";}i:2;a:2:{s:13:""attachment_id"";i:43250;s:3:""url"";s:78:""https://playadvisor.co/wp-content/uploads/2016/04/zaanstraatgroenstrook.-2.jpg"";}i:3;a:2:{s:13:""attachment_id"";i:43252;s:3:""url"";s:78:""https://playadvisor.co/wp-content/uploads/2016/04/zaanstraatgroenstrook.-3.jpg"";}i:4;a:2:{s:13:""attachment_id"";i:43254;s:3:""url"";s:78:""https://playadvisor.co/wp-content/uploads/2016/04/zaanstraatgroenstrook.-4.jpg"";}i:5;a:2:{s:13:""attachment_id"";i:43256;s:3:""url"";s:78:""https://playadvisor.co/wp-content/uploads/2016/04/zaanstraatgroenstrook.-5.jpg"";}}",,,,,,publish,1,zaanstraat-groenstrook,,,0,0,0,open,open,,
44005,"Ypemaheerd 100-124",,,2016-04-20,speelplek,http://playadvisor.b3p.nl/speelplek/openbare-speeltuin/ypemaheerd-100-124/,http://playadvisor.b3p.nl/wp-content/uploads/2016/04/001-716.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/003-453.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/003-453.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/002-514.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/002-514.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/001-716.jpg,001.jpg|003.jpg|003.jpg|002.jpg|002.jpg|001.jpg,|||||,|||||,|||||,,"Speeltuinen>Openbare speeltuin",Nederland,Groningen,,,,,,,0,6.60083913803,53.2501945496,"a:3:{i:0;a:2:{s:13:""attachment_id"";i:43258;s:3:""url"";s:72:""https://playadvisor.co/wp-content/uploads/2016/04/ypemaheerd100124-0.jpg"";}i:1;a:2:{s:13:""attachment_id"";i:43260;s:3:""url"";s:72:""https://playadvisor.co/wp-content/uploads/2016/04/ypemaheerd100124-1.jpg"";}i:2;a:2:{s:13:""attachment_id"";i:43262;s:3:""url"";s:72:""https://playadvisor.co/wp-content/uploads/2016/04/ypemaheerd100124-2.jpg"";}}",,,,,,publish,1,ypemaheerd-100-124,,,0,0,0,open,open,,
44012,"Woonschepenhaven 1",,,2016-04-20,speelplek,http://playadvisor.b3p.nl/speelplek/openbare-speeltuin/woonschepenhaven-1/,http://playadvisor.b3p.nl/wp-content/uploads/2016/04/001-717.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/010-68.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/010-68.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/008-111.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/008-111.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/009-87.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/009-87.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/006-225.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/006-225.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/007-147.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/007-147.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/005-307.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/005-307.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/004-375.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/004-375.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/003-454.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/003-454.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/002-515.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/002-515.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/001-717.jpg,001.jpg|010.jpg|010.jpg|008.jpg|008.jpg|009.jpg|009.jpg|006.jpg|006.jpg|007.jpg|007.jpg|005.jpg|005.jpg|004.jpg|004.jpg|003.jpg|003.jpg|002.jpg|002.jpg|001.jpg,|||||||||||||||||||,|||||||||||||||||||,|||||||||||||||||||,,"Speeltuinen>Openbare speeltuin",Nederland,Groningen,,,,,,,0,6.60261440277,53.2218971252,"a:10:{i:0;a:2:{s:13:""attachment_id"";i:43264;s:3:""url"";s:73:""https://playadvisor.co/wp-content/uploads/2016/04/woonschepenhaven1-0.jpg"";}i:1;a:2:{s:13:""attachment_id"";i:43266;s:3:""url"";s:73:""https://playadvisor.co/wp-content/uploads/2016/04/woonschepenhaven1-1.jpg"";}i:2;a:2:{s:13:""attachment_id"";i:43268;s:3:""url"";s:73:""https://playadvisor.co/wp-content/uploads/2016/04/woonschepenhaven1-2.jpg"";}i:3;a:2:{s:13:""attachment_id"";i:43270;s:3:""url"";s:73:""https://playadvisor.co/wp-content/uploads/2016/04/woonschepenhaven1-3.jpg"";}i:4;a:2:{s:13:""attachment_id"";i:43272;s:3:""url"";s:73:""https://playadvisor.co/wp-content/uploads/2016/04/woonschepenhaven1-4.jpg"";}i:5;a:2:{s:13:""attachment_id"";i:43274;s:3:""url"";s:73:""https://playadvisor.co/wp-content/uploads/2016/04/woonschepenhaven1-5.jpg"";}i:6;a:2:{s:13:""attachment_id"";i:43276;s:3:""url"";s:73:""https://playadvisor.co/wp-content/uploads/2016/04/woonschepenhaven1-6.jpg"";}i:7;a:2:{s:13:""attachment_id"";i:43278;s:3:""url"";s:73:""https://playadvisor.co/wp-content/uploads/2016/04/woonschepenhaven1-7.jpg"";}i:8;a:2:{s:13:""attachment_id"";i:43280;s:3:""url"";s:73:""https://playadvisor.co/wp-content/uploads/2016/04/woonschepenhaven1-8.jpg"";}i:9;a:2:{s:13:""attachment_id"";i:43282;s:3:""url"";s:73:""https://playadvisor.co/wp-content/uploads/2016/04/woonschepenhaven1-9.jpg"";}}",,,,,,publish,1,woonschepenhaven-1,,,0,0,0,open,open,,
